ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 25-29,2011,6232.1,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 30-34,2011,5081.42,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 35-39,2011,4694.9,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 40-44,2011,4290.72,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 45-49,2011,3374.64,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 50-54,2011,2959.62,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 55-59,2011,1930.66,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 60-64,2011,2084.62,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Male,Age (5-year bands): 65+,2011,3634.1,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15+,2011,47641.14,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 15-19,2011,6359.58,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 20-24,2011,7525.42,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 25-29,2011,7252.02,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 30-34,2011,5428.88,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 35-39,2011,4873.92,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 40-44,2011,3985.34,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 45-49,2011,3014.98,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 50-54,2011,2588.42,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 55-59,2011,1572.64,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 60-64,2011,1858.16,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,PC - Population Census,Working-age population by sex and age (thousands),Female,Age (5-year bands): 65+,2011,3181.78,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Other nonstandard definition | Age coverage - maximum age: 75 years old
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15+",2010,47827.385,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15-64",2010,44702.759,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 15-24",2010,13501.34,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,"Age (Youth, adults): 25+",2010,34326.045,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 15+",2010,47731.728,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 15-64",2010,44993.834,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 15-24",2010,14145.319,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,"Age (Youth, adults): 25+",2010,33586.409,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 15+,2010,47827.385,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 15-24,2010,13501.34,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 25-54,2010,26995.595,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 55-64,2010,4205.825,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (Aggregate bands): 65+,2010,3124.626,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 15+,2010,47731.728,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 15-24,2010,14145.319,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 25-54,2010,27181.499,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 55-64,2010,3667.017,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Female,Age (Aggregate bands): 65+,2010,2737.894,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 15+,2010,47827.385,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 15-24,2010,13501.34,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,LFS - Labour Force Survey,Working-age population by sex and age (thousands),Male,Age (10-year bands): 25-34,2010,10697.409,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
