ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1_EN,ADM4ALT2_EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,DATE,VALIDON,VALIDTO,AREA_SQKM
Pekua,BD20225683,,,,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,27.068555018981
Perachhara,BD20464975,,,,Khagrachhari Sadar,BD204649,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,48.957110537426
Peria,BD20198780,,,,Nangalkot,BD201987,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.8655083088829
Perikhali,BD40017371,,,,Rampal,BD400173,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,21.7227827903883
Perkrishnapur Madna,BD40183123,,,,Damurhuda,BD401831,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,28.4986872192873
Perul (Dakshin),BD20193383,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,11.6862663287904
Perul (Uttar),BD20193387,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.049653447774
Peruli,BD40652887,,,,Kalia,BD406528,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,33.4656768864929
Philipnagar,BD40503974,,,,Daulatpur,BD405039,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,21.9808097878917
Phulbari,BD55491840,,,,Phulbari,BD554918,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,30.4074186821773
Phuljhury,BD10042857,,,,Barguna Sadar,BD100428,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,20.9234238192398
Phulpur,BD45618158,,,,Phulpur,BD456181,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,22.8760907068872
Phulpur Paurashava,BD45618199,,,,Phulpur,BD456181,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,6.730440645974
Phulsara,BD40411177,,,,Chaugachha,BD404111,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,27.503729688623
Phulsuti,BD30296233,,,,Nagarkanda,BD302962,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,8.571802687631351
Phultala,BD40476976,,,,Phultala,BD404769,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,15.1450826772209
Piljanga,BD40013473,,,,Fakirhat,BD400134,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,23.3986175749463
Pingna,BD45398563,,,,Sarishabari,BD453985,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,37.1390462641213
Pinjuri,BD30355163,,,,Kotali Para,BD303551,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,33.8529227415395
Piprul,BD50696387,,,,Natore Sadar,BD506963,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,40.4856233537836
Pir Jatrapur,BD20191872,,,,Burichang,BD201918,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.6205875584466
Pirab,BD50109471,,,,Shibganj,BD501094,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,23.2356315451471
Pirgachha,BD55857376,,,,Pirgachha,BD558573,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,33.0796267797359
Pirganj,BD55857669,,,,Pirganj,BD558576,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,23.58332537947
Pirganj,BD55948277,,,,Pirganj,BD559482,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,22.702568313347
Pirijpur,BD30480686,,,,Bajitpur,BD304806,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,24.7592525458523
Pirijpur,BD30670469,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,21.5328500558653
Pirojpur,BD40578795,,,,Meherpur Sadar,BD405787,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,56.8376144497194
Pogaldigha,BD45398573,,,,Sarishabari,BD453985,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,39.0275965915701
Pogla,BD45724083,,,,Kalmakanda,BD457240,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,46.0735467546249
Poil,BD60364457,,,,Habiganj Sadar,BD603644,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,29.1706285312272
Pokkhali,BD20222483,,,,Cox's Bazar Sadar,BD202224,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,23.9462227561948
Pomara,BD20157060,,,,Rangunia,BD201570,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,19.8672831935443
Ponabalia,BD10424085,,,,Jhalokati Sadar,BD104240,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,20.2873055558088
Popadia,BD20151257,,,,Boalkhali,BD201512,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,10.5934377648968
Pora Kandulia,BD45611673,,,,Dhobaura,BD456116,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,33.2738294031954
Porabari,BD30939590,,,,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,16.3496943505946
Poradaha,BD40509480,,,,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,28.35116373814
Poragaon,BD45897075,,,,Nalitabari,BD458970,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,28.2906666324524
Porahati,BD40441979,,,,Jhenaidah Sadar,BD404419,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,33.60657642528361
Porjana,BD50886765,,,,Shahjadpur,BD508867,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,28.1271115072767
Potajia,BD50886773,,,,Shahjadpur,BD508867,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,32.3313888733775
Prahladpur,BD30338657,,,,Sreepur,BD303386,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,40.9156707537605
Prambag,BD40410421,,,,Abhaynagar,BD404104,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,23.5838202853082
Prasadpur,BD50644788,,,,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,29.3686336781939
Pratap Nagar,BD40870477,,,,Assasuni,BD408704,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,33.3670664135484
Prayagpur,BD40503981,,,,Daulatpur,BD405039,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,26.2639592014471
Prithim Pasha,BD60586571,,,,Kulaura,BD605865,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,31.9121152095871
Pubail,BD30333081,,,,Gazipur Sadar,BD303330,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,48.7135393335134
Puichhari,BD20150863,,,,Banshkhali,BD201508,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,43.9376617183279
Puisur,BD30354367,,,,Kashiani,BD303543,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,16.149372921469
Pukhra,BD60361182,,,,Baniachong,BD603611,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,40.84818885039
Pukuria,BD20150869,,,,Banshkhali,BD201508,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,29.3242548750171
Pumdi,BD30482754,,,,Hossainpur,BD304827,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.801529033393
Punat,BD50385876,,,,Kalai,BD503858,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,30.9576413286536
Punatti,BD55273071,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,38.4314813293946
Punchgachhi,BD55495285,,,,Kurigram Sadar,BD554952,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,23.9090594964155
Pungali,BD50763384,,,,Faridpur,BD507633,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,32.5184105415916
Pura Para,BD30296272,,,,Nagarkanda,BD302962,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.4891981224775
Puran Bharenga,BD50761673,,,,Bera,BD507616,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,26.1346450601101
Puranagar,BD20158276,,,,Satkania,BD201582,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,27.3970297082465
Puranapail,BD50384785,,,,Joypurhat Sadar,BD503847,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,28.9913351756934
Purba Austagram,BD30480291,,,,Austagram,BD304802,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,37.387155876074
Purba Baluthupa,BD20134513,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.8704069501064
Purba Bangara,BD20198113,,,,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,9.159328565545419
Purba Bara Bakhair,BD60367790,,,,Nabiganj,BD603677,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,20.0113420066375
Purba Barabheola,BD20221639,,,,Chakaria,BD202216,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,9.54531116425873
Purba Barkul,BD20134918,,,,Hajiganj,BD201349,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,15.6850493538948
Purba Birgoan,BD60902792,,,,Dakshin Sunamganj,BD609027,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,25.0764970934337
Purba Chandrapur,BD20302569,,,,Daganbhuiyan,BD203025,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,18.0076415387211
Purba Char Bata,BD20758547,,,,Subarnachar,BD207585,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,1.31249347713523
Purba Char Dukhia,BD20134517,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.5814838879996
Purba Char Matua,BD20758790,,,,Noakhali Sadar (Sudharam),BD207587,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.7131916971071
Purba Chhatnai,BD55731285,,,,Dimla,BD557312,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,19.1732719395199
Purba Damudya,BD30862559,,,,Damudya,BD308625,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,21.4887678901122
Purba Deulbaridobra,BD10797621,,,,Nazirpur,BD107976,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,49.1788865303299
Purba Dighirpar,BD60915976,,,,Kanaighat,BD609159,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,34.4791240623909
Purba Fatehpur,BD20137917,,,,Matlab Uttar,BD201379,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,15.5124532600586
Purba Gauripur,BD60910870,,,,Balaganj,BD609108,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,18.2397152865053
Purba Gomdandi,BD20151238,,,,Boalkhali,BD201512,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,6.62840708402067
Purba Gupti,BD20134553,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.9774851461181
Purba Guzara,BD20157431,,,,Raozan,BD201574,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,26.6529644710613
Purba Jaflong,BD60914131,,,,Gowainghat,BD609141,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,47.9687231391332
Purba Jorekaran,BD20193373,,,,Comilla Sadar Dakshin,BD201933,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,15.1228877071903
Purba Juri,BD60583567,,,,Juri,BD605835,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,47.5924009191908
Purba Lakshmi Prasad,BD60915972,,,,Kanaighat,BD609159,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,66.9959460270082
Purba Nabinagar,BD20128562,,,,Nabinagar,BD201285,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,11.273423650752
Purba Nabipur,BD20198158,,,,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.3013796277607
Purba Naodoba,BD30869480,,,,Zanjira,BD308694,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,28.4434207923394
Purba Pagla,BD60902794,,,,Dakshin Sunamganj,BD609027,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,70.5616547329504
Purba Pailanpur,BD60910867,,,,Balaganj,BD609108,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,21.2411965398262
Purba Purbadhair,BD20198176,,,,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,13.4866439504582
Purba Rupasdi,BD20120468,,,,Banchharampur,BD201204,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.8588998149968
Purba Sahadebpur,BD20135887,,,,Kachua,BD201358,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.4130433374488
Purba Saifullakandi,BD20120459,,,,Banchharampur,BD201204,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,8.81470089200487
Purba Subidpur,BD20134589,,,,Faridganj,BD201345,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,15.814118547242
Purba Talsahar,BD20121381,,,,Brahmanbaria Sadar,BD201213,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.2228252685316
Purba Ujan Char,BD20120477,,,,Banchharampur,BD201204,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.255237427732
Purbabagh,BD20129094,,,,Nasirnagar,BD201290,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.0257302598173
Purbadhala,BD45728394,,,,Purbadhala,BD457283,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,16.0550381906109
Purbadhala Paurashava,BD45728399,,,,Purbadhala,BD457283,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,7.77439646704018
Purnimaganti,BD50889458,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,33.5624162631218
Purulia,BD40652894,,,,Kalia,BD406528,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,25.7839258800398
Putail,BD30564694,,,,Manikganj Sadar,BD305646,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,21.7545876322173
Puthia,BD50818267,,,,Puthia,BD508182,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,20.0113121000361
Puthia Paurashava,BD50818299,,,,Puthia,BD508182,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,10.0135110541808
Putia,BD30687684,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,22.3556427059591
Putibila,BD20154780,,,,Lohagara,BD201547,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,44.1249763376367
Putijana,BD45612083,,,,Fulbaria,BD456120,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,31.2306492615524
Putijuri,BD60360559,,,,Bahubal,BD603605,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,54.851842742645
Putikhali,BD40016083,,,,Morrelganj,BD400160,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,22.3664045328225
Putimara,BD55276986,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,21.5083299375296
Putimari,BD55734586,,,,Kishoreganj,BD557345,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,23.2935684952335
Putkhali,BD40419077,,,,Sharsha,BD404190,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,30.7692188740092
Radhaganj,BD30355171,,,,Kotali Para,BD303551,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,29.1925804273163
Radhakanai,BD45612089,,,,Fulbaria,BD456120,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,38.15739911629331
Radhanagar,BD20197595,,,,Meghna,BD201975,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,12.5085391035074
Radhanagar,BD20301485,,,,Chhagalnaiya,BD203014,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,22.4173749141865
Radhanagar,BD30686481,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,9.89974997348431
Radhanagar,BD50703773,,,,Gomastapur,BD507037,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,79.6581364740911
Radhanagar,BD55770467,,,,Atwari,BD557704,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,36.53405963429901
Radhanagar,BD55850382,,,,Badarganj,BD558503,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,22.3160163264749
Rafinagar,BD60902966,,,,Derai,BD609029,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,53.96111027469109
Raghab Dair,BD40555788,,,,Magura Sadar,BD405557,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,40.94519677745451
Raghdi,BD30355883,,,,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,17.8818865866481
Raghunathpur,BD30353273,,,,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,23.1563715717193
Raghunathpur,BD40441473,,,,Harinakunda,BD404414,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,29.1353022509962
Raghunathpur,BD40473061,,,,Dumuria,BD404730,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,34.7938608510809
Rahanpur Paurashava,BD50703799,,,,Gomastapur,BD507037,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,10.9574233891313
Rahimanpur,BD55949468,,,,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,33.67955206823849
Rahimganj,BD45618163,,,,Phulpur,BD456181,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,30.2065198447434
Rahimpur,BD60585676,,,,Kamalganj,BD605856,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,46.6977059720646
Rahmatpur,BD10060381,,,,Babuganj,BD100603,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,21.5901596882957
Rahmatpur,BD20157885,,,,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,6.4131438954284
Raihanpur,BD10048583,,,,Patharghata,BD100485,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,24.1628115916136
Raikali,BD50381331,,,,Akkelpur,BD503813,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,28.1792967148173
Raikhali,BD20843676,,,,Kaptai,BD208436,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,65.0035363189335
Raipur,BD30295684,,,,Madhukhali,BD302956,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,32.9634153882116
Raituti,BD30483394,,,,Itna,BD304833,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,43.759404331258
Raja Palong,BD20229447,,,,Ukhia,BD202294,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,39.070178159535
Rajabari,BD30338666,,,,Sreepur,BD303386,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,52.2820892961128
Rajaganj,BD60915985,,,,Kanaighat,BD609159,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,52.8700773393654
Rajagaon,BD55949479,,,,Thakurgaon Sadar,BD559494,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,34.8266206130355
Rajahar,BD55323061,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,27.3412164411945
Rajai,BD45611386,,,,Bhaluka,BD456113,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,33.6227402172213
Rajakhali,BD20225689,,,,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.4359310240628
Rajamehar,BD20194077,,,,Debidwar,BD201940,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,14.5605241114863
Rajanagar,BD20157069,,,,Rangunia,BD201570,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,25.735729406897
Rajanagar,BD30597481,,,,Serajdikhan,BD305974,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,13.1002185488116
Rajanagar,BD60902976,,,,Derai,BD609029,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,42.73462045002699
Rajapur,BD10091873,,,,Bhola Sadar,BD100918,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,50.8165169821811
Rajapur,BD10428454,,,,Rajapur,BD104284,Jhalokati,BD1042,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,28.9740549639384
Rajapur,BD20191875,,,,Burichang,BD201918,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,20.0229045485746
Rajapur,BD20302573,,,,Daganbhuiyan,BD203025,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,16.8433954333704
Rajapur,BD40556684,,,,Mohammadpur,BD405566,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,,18.5642197881893
Rajapur,BD50102073,,,,Bogra Sadar,BD501020,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,11.9755038300667
Rajapur,BD50881181,,,,Belkuchi,BD508811,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,,29.9428450239741
Rajarhat,BD55497773,,,,Rajarhat,BD554977,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,29.7492365868359
Rajarkul,BD20226676,,,,Ramu,BD202266,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,11.548873412453
Rajbari Paurashava,BD30827699,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,,7.91017835298766
Rajbila,BD20031447,,,,Bandarban Sadar,BD200314,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,92.5134612780057
Rajendrapur,BD55854947,,,,Rangpur Sadar,BD558549,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,,25.8763540252229
Rajganj,BD20750780,,,,Begumganj,BD207507,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,,17.9853413183624
Rajgati,BD45617279,,,,Nandail,BD456172,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,25.545380474548
Rajghat,BD60588357,,,,Sreemangal,BD605883,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,,55.0884972786589
Rajibpur,BD45613167,,,,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,,32.1305397518655
Rajiher,BD10060279,,,,Agailjhara,BD100602,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,,37.0956068262981
